month,ret_net,ret_gross,avg_gross_expo,positive,hit_2pct,in_band,shortfall_vs_2pct,cum_hit_rate
2022-05,0.05097551043616555,0.051845123460750875,0.988510082898475,True,True,False,0.03097551043616555,0.7804878048780488
2022-06,-0.04085812117050158,-0.039786862196118156,0.9898018792998682,False,False,False,-0.060858121170501586,0.7619047619047619
2022-07,0.039648783789514086,0.04053818286376676,0.9945622858143575,True,True,True,0.019648783789514086,0.7674418604651163
2022-08,0.014424445544513942,0.014922114678312948,0.9962125092355133,True,False,False,-0.0055755544554860585,0.7727272727272727
2022-09,-0.05776737083695793,-0.05695287536265192,0.9875228910393116,False,False,False,-0.07776737083695794,0.7555555555555555
2022-10,0.02993849305627294,0.0319677854567324,0.9895959831760478,True,True,True,0.00993849305627294,0.7608695652173914
2022-11,0.04295936561696534,0.0449467089348774,0.7646894517145897,True,True,False,0.02295936561696534,0.7659574468085106
2022-12,-0.02811005042414305,-0.02647237610558484,0.6379011679862273,False,False,False,-0.048110050424143055,0.75
2023-01,0.021426921689808198,0.023976131941717327,0.6753488314452325,True,True,True,0.0014269216898081978,0.7551020408163265
2023-02,-0.05040094519074323,-0.048725902409819444,0.9922813581103392,False,False,False,-0.07040094519074323,0.74
2023-03,0.018114118794460454,0.022498902152129796,0.6971246223536229,True,False,False,-0.0018858812055395462,0.7450980392156863
2023-04,0.010730588821534548,0.011809439263847255,0.9562099449610387,True,False,False,-0.009269411178465452,0.75
2023-05,-0.013522720626339857,-0.012534007422478566,0.9870302002062323,False,False,False,-0.03352272062633986,0.7358490566037735
2023-06,0.05481848163184222,0.05652778373501666,0.9895198457289074,True,True,False,0.034818481631842216,0.7407407407407407
2023-07,0.04800479734976504,0.049832528331454684,0.8101356001748242,True,True,False,0.028004797349765038,0.7454545454545455
2023-08,0.00528679275465449,0.007059076934671005,0.7681125431437521,True,False,False,-0.01471320724534551,0.75
2023-09,-0.030945293388671247,-0.02891534626556924,0.9229795837693189,False,False,False,-0.05094529338867125,0.7368421052631579
2023-10,0.021661590065285452,0.025469109130719536,0.9493701453579233,True,True,True,0.0016615900652854516,0.7413793103448276
2023-11,0.05057891356120581,0.05165776440579917,0.9916596863980572,True,True,False,0.030578913561205807,0.7457627118644068
2023-12,0.06378482639510663,0.06445528645238019,0.9982788251445881,True,True,False,0.04378482639510663,0.75
2024-01,0.01003311279554664,0.010968156929076045,0.9914126231224955,True,False,False,-0.009966887204453361,0.7540983606557377
2024-02,0.039725731588038604,0.0413045855442129,0.9979066631487172,True,True,True,0.019725731588038604,0.7580645161290323
2024-03,0.04046239737458057,0.042069946653390033,0.9945582586662663,True,True,False,0.02046239737458057,0.7619047619047619
2024-04,-0.01877109188274373,-0.01802924979401832,0.9919489975206857,False,False,False,-0.03877109188274373,0.75
2024-05,0.01039568985531969,0.010969278869114474,0.996907539710929,True,False,False,-0.00960431014468031,0.7538461538461538
