,AAPL,ABBV,ABT,ACN,ADAUSDT,ADBE,ALGOUSDT,AMD,AMT,AMZN,ATOMUSDT,AVAXUSDT,AVGO,BA,BAC,BCHUSDT,BNBUSDT,BRK-B,BTCUSDT,BTCUSDT-PERP,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DASHUSDT,DIS,DOGEUSDT,DOTUSDT,DUK,EOSUSDT,ETCUSDT,ETHUSDT,ETHUSDT-PERP,GE,GLD,GOOGL,GS,HD,HON,ICXUSDT,INTC,INTU,IOTAUSDT,JNJ,JPM,KO,LIN,LINKUSDT,LLY,LMT,LOW,LRCX,LTCUSDT,MA,MCD,META,MRK,MS,MSFT,NANOUSDT,NEE,NEOUSDT,NFLX,NKE,NVDA,OMGUSDT,ORCL,PEP,PFE,PG,PLD,QCOM,QTUMUSDT,RMD,RTX,SBUX,SHW,SLB,SO,SOLUSDT,SPY,T,TLT,TMO,TRXUSDT,TSLA,TSM,TXN,UNH,UNP,UUP,V,VETUSDT,VZ,WAVESUSDT,WFC,WMT,XLMUSDT,XMRUSDT,XOM,XRPUSDT,ZECUSDT,ZILUSDT
2021-05-01,0.00647811146840064,0.016866364454339883,0.01364074454851873,0.01290915706423775,0.00888690044194476,0.012053765694945028,0.0,0.009048087031010234,0.013480936785515442,0.01137629515252321,0.0,0.005238616258194758,0.0093578232718087,0.00971808975295373,0.009109678216989528,0.0,0.0066645180018446906,0.022562771235153902,0.011788815348669652,0.0,0.010180004025922975,0.018810207912400623,0.0005758837201005417,0.016482445396425356,0.01162940808350842,0.0220519040998336,0.009493948012776329,0.0,0.01174930649338503,0.003892735319790227,0.008560405273251647,0.016174865044368224,0.0,0.0,0.010804731247348178,0.0,0.006343735909451939,0.0,0.009506005533032926,0.010614512936347182,0.016376583848218544,0.011184199681464432,0.0,0.0061617306941148375,0.01345471911642514,0.0,0.021655298673139613,0.009822584183120927,0.014778948064921896,0.013277474554453366,0.0069961259029364,0.014423677971485603,0.012385011285800593,0.015595729227557273,0.009190218985489416,0.008956943614754681,0.012210363284011472,0.017993296413144646,0.0043989200263041045,0.015932275905169328,0.009061522362687585,0.014204024220100036,0.0,0.014597384572550137,0.0,0.009039064934166343,0.019556220220213704,0.009233805547350697,0.0,0.016848569918643665,0.02223204811044969,0.021917484384465082,0.02379323242164106,0.012057463078596566,0.011864452186317001,0.0,0.013734974438425859,0.00984919909213658,0.011393513626586074,0.014710483785662767,0.009088854670976892,0.014824780025194289,0.004959840803588021,0.0,0.014371118698596442,0.0,0.01586193235579821,0.0,0.009046776075395906,0.013770445451187543,0.009485198582391854,0.01272289866658852,0.012273783701881468,0.0,0.01588048021300456,0.0024517468135206565,0.020288825992321857,0.0,0.010024275284585195,0.017590145193527185,0.0,0.0,0.009702752546349678,0.0,0.0,0.0
2021-05-02,0.006499555970490911,0.016922197205838634,0.013685899525615134,0.012951890266189902,0.008644574404819139,0.01209366729356706,0.0,0.009078038927052149,0.013525562750734778,0.011413954119394627,0.0,0.005095770827871428,0.009388800488192142,0.009750259560008955,0.00913983399842658,0.0,0.006482791397919106,0.02263746081054555,0.011467360537229944,0.0,0.010213702908487401,0.01887247537180813,0.0005777900688411722,0.016537007260092038,0.011667904930494135,0.022124902550982532,0.009525375843093545,0.0,0.011788200240256425,0.0037909235345145063,0.008326982034226098,0.016228408724335106,0.0,0.0,0.010510110223687395,0.0,0.00636473558792829,0.0,0.009537473277377499,0.010649650174408156,0.016430795278243742,0.011221222754410476,0.0,0.006182127880454432,0.013499258293255245,0.0,0.02172698424075092,0.009855099898244742,0.01482787083882231,0.013321426998344675,0.006805357088053684,0.014471424694263947,0.012426009407197841,0.01564735579336292,0.009220641381152986,0.008712707655873368,0.012250783267866987,0.018052859649193412,0.0044134817778514746,0.01598501654194561,0.009091518733728063,0.014251043822736393,0.0,0.014645706316549992,0.0,0.009068986964347572,0.01962095720528039,0.009264372227675234,0.0,0.016904343764864264,0.0223056428925866,0.02199003786582903,0.02387199519454009,0.012097376916673234,0.011903727100148058,0.0,0.013780441344867866,0.009881802910633546,0.011431229591797954,0.014759179922157072,0.009118941520198409,0.014873854516701396,0.004824596960747758,0.0,0.01441869143433507,0.0,0.015914440134217722,0.0,0.009076723631779486,0.013816029777376188,0.009516597449456574,0.012765015297088142,0.012314413626441185,0.0,0.015933049390423545,0.0023892275843559233,0.02035598812337252,0.0,0.010057458658064075,0.017648373877490214,0.0,0.0,0.009734871582626922,0.0,0.0,0.0
2021-05-03,0.0064932966783367825,0.01690590055777805,0.013672719541642103,0.012939417157951065,0.008334874327807005,0.01208202068306798,0.0,0.009069296468630533,0.013512537176497053,0.011402962095663853,0.0,0.00491321000487149,0.009379758755880083,0.009740869730389552,0.009131032029261894,0.0,0.006250539247475483,0.022615660170396564,0.011056531469748472,0.0,0.010203866767254067,0.018854300539933446,0.0005772336374693907,0.016521081562972755,0.011656668343546018,0.022103595521767456,0.009516202584097008,0.0,0.011776847804857738,0.0036620616055271786,0.008028660005111416,0.016212780218039687,0.0,0.0,0.01013357555659407,0.0,0.006358606132360941,0.0,0.00952828836814272,0.010639394201218058,0.01641497186685408,0.011210416337500565,0.0,0.006176174282283476,0.013486258051099447,0.0,0.0217060604203225,0.00984560910383489,0.01481359109786381,0.013308598013738475,0.006561548715823077,0.014457488222994353,0.012414042740006613,0.01563228686068583,0.009211761591746581,0.00840056664052113,0.012238985349372455,0.018035474134971387,0.004409231445676488,0.015969622430551094,0.009082763293796856,0.014237319585697308,0.0,0.014631602006185547,0.0,0.009060253223272093,0.01960206156009338,0.009255450323985058,0.0,0.016888064310270977,0.022284161804311607,0.02196886071586563,0.02384900565603884,0.012085726733681676,0.01189226340847725,0.0,0.013767170313926368,0.009872286400319915,0.01142022093120316,0.014744966332873808,0.00911015967119665,0.014859530491906355,0.0046517511987327845,0.0,0.014404805746977733,0.0,0.015899113990290085,0.0,0.009067982440031689,0.013802724473570914,0.009507432644349913,0.012752722155762924,0.012302554429759959,0.0,0.01591770532515299,0.0023105827422236417,0.02033638461855947,0.0,0.010047772985326628,0.01763137789674229,0.0,0.0,0.009725496572150013,0.004493101111649616,0.0,0.0
2021-05-04,0.007079040315666448,0.018430938481593197,0.014906100499458006,0.014106648788735798,0.0,0.01317190877717016,0.0,0.009887414439318645,0.014731468494038679,0.01243159405645658,0.0,0.0,0.010225882733130923,0.010619568602361358,0.00995471900651603,0.0,0.0,0.02465576086270204,0.0,0.0,0.011124331414282889,0.0205550986282777,0.000629304403237475,0.018011405952369736,0.012708186494175648,0.02409750417562248,0.010374634809097808,0.0,0.012839207036418708,0.0031352185576117454,0.0,0.01767529353393726,0.0,0.0016827552765442118,0.0,0.0,0.006932199681034251,0.0,0.010387810820720914,0.011599146660888807,0.01789572437274729,0.012221679239350514,0.0,0.0067333111217191405,0.014702818796147812,0.0,0.02366410845239761,0.010733756246017141,0.016149887152304934,0.014509132502534126,0.0,0.0157616611505367,0.013533881692191985,0.01704243535984608,0.010042730975752217,0.0,0.013343032823390258,0.01966240799370418,0.0048069769042253544,0.017410201106165903,0.009902096072239326,0.015521631665225966,0.0,0.0159514812914885,0.0,0.009877555425993341,0.011372458199263875,0.010090360756459502,0.0,0.018411493271950463,0.024294358879342476,0.023950615288489904,0.026000363280936727,0.01317594914110329,0.012965033985586965,0.0,0.015009071433633378,0.01076284003298787,0.012450409767279066,0.016075071923295287,0.009931963806569624,0.01619997062124444,0.0,0.0,0.015704226323494996,0.0,0.017333332280370883,0.0,0.009885981875570528,0.015047832842819108,0.01036507375558199,0.013903112509293564,0.013412336307457808,0.0,0.017353600691862942,0.0016827552765442118,0.02217087770992724,0.0,0.010954156812685568,0.019221859270375913,0.0,0.0,0.010602808670950883,0.0,0.0,0.0
2021-05-05,0.0065803603434574955,0.017132578890471057,0.013856046614842748,0.013112911938507683,0.007583433120885035,0.012244019287912506,0.0,0.009190899751175687,0.013693716486475396,0.011555855721577054,0.0,0.004686769597938187,0.00950552479056005,0.00987147762684075,0.009253463076876646,0.0,0.0072992764754561575,0.02291889631701039,0.010835634753285488,0.0,0.010340682638015746,0.019107103482662147,0.0005849733232713212,0.01674260015112374,0.011812963723129021,0.022399965783870403,0.009643798090054225,0.0,0.011934754579220982,0.0028842590680697297,0.007265004679399255,0.01643016502848403,0.0,0.0015624762748669796,0.008343881004988916,0.0,0.0064438638346293944,0.0,0.00965604592316484,0.010782049727325847,0.016635067710980483,0.011360728264126088,0.0,0.006258985894947632,0.013667085004318714,0.0,0.02199710043730336,0.00997762137069858,0.01501221524804047,0.013487042858952464,0.0075577440355113976,0.014651337661190027,0.01258049317550204,0.0158418882782293,0.009335275080522069,0.007632401352588149,0.01240308857376848,0.01827729805865242,0.004468351468839271,0.01618374692358964,0.009204547142734493,0.014428216950476769,0.0,0.01482778600336776,0.0,0.00918173525183418,0.010571330237581616,0.009379549601665873,0.0,0.017114503490318286,0.022582953142045975,0.022263424421668707,0.024168778792052578,0.012247775030133645,0.012051717702684577,0.0,0.013951763805529854,0.010004656362715256,0.011573345967685169,0.01494267034589148,0.009232310857273744,0.015058770608396723,0.004712154705969885,0.0,0.01459794880601397,0.0,0.016112293089403915,0.0,0.009189568103769087,0.013987794683797048,0.009634910560870652,0.012923713685358522,0.01246751000349424,0.0,0.01613113370130325,0.0015624762748669796,0.020609059696860343,0.0,0.010182495913561518,0.017867783602019863,0.0,0.0,0.00985589834164181,0.0045262859107536935,0.0,0.0
2021-05-06,0.006578823650727001,0.017128577968323722,0.013852810851906516,0.013109849717686972,0.007612869363761534,0.012241159977107367,0.0,0.009188753426643723,0.013690518632029762,0.011553157115641342,0.0,0.004704962003144629,0.009503304992542497,0.009869172368904004,0.009251302142110169,0.0,0.007327609721326354,0.022913544132703904,0.010877694908789506,0.0,0.010338267807974718,0.019102641455434142,0.0005848367161242221,0.01673869029959602,0.011810205075497062,0.022394734783927124,0.009641546001468517,0.0,0.011931967490118734,0.002818219284517042,0.007293204894108438,0.016426328139036907,0.0,0.0014913057914438695,0.008376269041367719,0.0,0.006442359017538214,0.0,0.009653790974377699,0.010779531826090809,0.01663118297119596,0.011358075225747428,0.0,0.006257524251872935,0.013663893369046939,0.0,0.02199196351735223,0.009975291325316915,0.015008709488350092,0.013483893268407956,0.007587080562316785,0.014647916176210356,0.012577555288912282,0.01583818876736913,0.00933309504043237,0.00766202767306389,0.01240019211596797,0.018273029813511758,0.004467307987500703,0.01617996757945777,0.00920239763116621,0.014424847570238522,0.0,0.014824323312911402,0.0,0.009179591067461535,0.010568861545066336,0.009377359222273882,0.0,0.017110506789267448,0.022577679409588297,0.022258225307839222,0.024163134726266487,0.012244914842260767,0.01204890329951863,0.0,0.01394850569003184,0.010002320003929227,0.011570643277302305,0.014939180826823193,0.00923015486212461,0.015055253976766195,0.004730445647313397,0.0,0.014594539788780947,0.0,0.016108530431681575,0.0,0.009187422090212935,0.013984528154111085,0.009632660547764215,0.012920695647464743,0.0124645985015415,0.0,0.0161273666437867,0.0014913057914438695,0.020604246922093387,0.0,0.010180118024413817,0.017863610989618996,0.0,0.0,0.009853596721890978,0.004543855374250441,0.0,0.0
2021-05-07,0.00658445331315641,0.017143235316958813,0.013864665045442481,0.013121068140968879,0.007582530931397348,0.01225163504105104,0.0,0.00919661647065971,0.01370223394809137,0.011563043438486884,0.0,0.004686212020097772,0.009511437206128405,0.009877617664270515,0.009259218710612017,0.0,0.007298408091651761,0.022933151820244555,0.010834345654323181,0.0,0.010347114519933214,0.019118988059114914,0.0005853371753951952,0.016753014011691072,0.011820311360651824,0.022413898513451283,0.009649796511311549,0.0,0.011942177970389116,0.003517577213355877,0.007264140372858234,0.016440384555090448,0.0,0.0021959516706387618,0.00834288834617473,0.0,0.006447871903799239,0.0,0.009662051962547493,0.01078875613860468,0.016645414686605936,0.011367794612185417,0.0,0.0062628789704445445,0.013675585901211205,0.0,0.0220107825855224,0.00998382742930419,0.015021552812993876,0.013495431770025478,0.007556844902215067,0.014660450761076032,0.012588318214660561,0.0158517418979875,0.009341081601144243,0.007631493337424521,0.01241080326765388,0.018288666497951724,0.00447113077365109,0.016193813178675354,0.009210272350866128,0.01443719126977015,0.0,0.014837008853735541,0.0,0.009187446271019716,0.010577905581800062,0.009385383660943077,0.0,0.017125148673946794,0.02259699968936223,0.022277272222821814,0.024183811719444465,0.0122553931193356,0.012059213844658934,0.0,0.013960441772012229,0.010010879237026593,0.011580544563489711,0.0149519646540683,0.00923805333437492,0.015068137130682144,0.004711594108101831,0.0,0.014607028698149166,0.0,0.01612231490036151,0.0,0.009195283994971345,0.013996495061406667,0.00964090345410432,0.012931752206921287,0.012475264767367617,0.0,0.016141167231080118,0.0,0.02062187848678364,0.0,0.010188829403683373,0.01787889732422545,0.0,0.0,0.009862028688790356,0.004525747425413101,0.0,0.0
2021-05-08,0.00658259912976758,0.01713840777841556,0.013860760752952837,0.013117373245518395,0.0076112880385023444,0.012248184978137882,0.0,0.009194026701595776,0.013698375396231697,0.011559787283108714,0.0,0.0047039847007762856,0.009508758783481494,0.0098748361251323,0.00925661131274461,0.0,0.007326087649451987,0.022926693840039328,0.010875435422530236,0.0,0.010344200770385194,0.019113604148198633,0.0005851723443278515,0.016748296359546555,0.011816982758574577,0.02240758675508259,0.009647079126656225,0.0,0.011938815050649839,0.003516599342928624,0.007291689968714552,0.01643575493946433,0.0,0.0021899614728463487,0.008374529144729543,0.0,0.006446056181762994,0.0,0.009659331126754616,0.010785718022687242,0.01664072733445319,0.011364593438916343,0.0,0.0062611153424558625,0.013671734853446941,0.0,0.022004584344680802,0.009981015981474594,0.015017322740674183,0.013491631453701105,0.0075855045938398,0.014656322375167419,0.012584773341697412,0.01584727804425305,0.009338451150670255,0.007660436136769614,0.012407308382935823,0.018283516405755523,0.004469871702318133,0.016189252997598862,0.009207678736303555,0.014433125753779584,0.0,0.014832830749032216,0.0,0.00918485908428586,0.010574926841442197,0.009382740735000063,0.0,0.017120326228605882,0.022590636369665257,0.022270998938444288,0.024177001553157895,0.012251941998146838,0.01205581796759372,0.0,0.013956510508776953,0.010008060171402456,0.011577283479791188,0.014947754177788281,0.009235451896681755,0.015063893940209143,0.0047294630515493175,0.0,0.014602915355904316,0.0,0.01611777485321469,0.0,0.009192694601132834,0.013992553645557784,0.00963818857373571,0.012928110622876238,0.012471751730278162,0.0,0.016136621875113145,0.0,0.020616071361618027,0.0,0.010185960227256199,0.0178738626231117,0.0,0.0,0.009859251539510798,0.004542911536528542,0.0,0.0
2021-05-09,0.006588086428507286,0.01715269446997145,0.013872315175987212,0.013128307975745684,0.007534684238709544,0.012258395147201695,0.0,0.009201690903856604,0.013709794453744683,0.011569423599241502,0.0,0.004656641452114057,0.009516685348514568,0.009883067854690186,0.009264327685956622,0.0,0.007252354248649885,0.022945805685639215,0.01076597961510937,0.0,0.010352823765456228,0.019129537376682708,0.0005856601479148905,0.016762257851609827,0.01182683347457899,0.022426265869538303,0.009655120996454153,0.0,0.011948767326869239,0.003480753813947884,0.007218302763331047,0.016449455894905714,0.0,0.0021674678891977586,0.008290243705692597,0.0,0.006451429657386369,0.0,0.009667383209901917,0.010794709069498077,0.016654599156256403,0.011374067040152766,0.0,0.006266334650156439,0.013683131703224966,0.0,0.022022927513626982,0.009989336223272161,0.015029841281530785,0.013502878168078361,0.007509160291496433,0.01466853998370054,0.012595264093076316,0.015860488441411635,0.009346235746119511,0.0075833376859977914,0.012417651198336042,0.01829875766753569,0.004473597817318492,0.01620274846736988,0.009215354318991988,0.014445157304113639,0.0,0.014845195496128444,0.0,0.009192515644359474,0.01058374217131199,0.009390562250543568,0.0,0.0171345978472607,0.022609468075506168,0.022289564192380876,0.024197155663644825,0.012262155299087701,0.012065867778228632,0.0,0.01396814474944933,0.010016402957417948,0.01158693438087076,0.014960214725824735,0.009243150631262766,0.01507645130312972,0.00468186337605476,0.0,0.014615088443988337,0.0,0.016131210738325626,0.0,0.00920035769294579,0.01400421793203048,0.009646223032309153,0.012938887582513183,0.012482148266084512,0.0,0.016150073471227818,0.0,0.020633257056838127,0.0,0.01019445131195023,0.017888762394753868,0.0,0.0,0.009867470277653691,0.004497189408544392,0.0,0.0
2021-05-10,0.007084017789444758,0.018443897796544227,0.014916581400973527,0.014116567573106946,0.0,0.013181170319360216,0.0,0.009894366560497848,0.014741826606844281,0.012440335062395145,0.0,0.0,0.010233072840955508,0.010627035521872781,0.009961718451443008,0.0,0.0,0.024673097026603634,0.0,0.0,0.011132153246826107,0.020569551500400265,0.0006297468849900872,0.018024070282115116,0.012717121980092384,0.0241144478134333,0.010381929508720798,0.0,0.012848234646590191,0.0037414757576604086,0.0,0.01768772153351997,0.0,0.002313305804182304,0.0,0.0,0.006937073907002705,0.0,0.010395114784770922,0.011607302349482295,0.017908307363497047,0.012230272648234787,0.0,0.0067380455035075,0.014713156764539248,0.0,0.023680747357398366,0.010741303454095484,0.016161242595449585,0.014519334284605851,0.0,0.015772743620981997,0.013543397747792422,0.01705441837891922,0.010049792304387935,0.0,0.013352414687744747,0.019676233189753776,0.004810356825856931,0.017422442711753208,0.009909058516490533,0.01553254536414067,0.0,0.01596269722985204,0.0,0.009884500615020995,0.011380454496778452,0.010097455574943277,0.0,0.018424438914423757,0.024311440931271914,0.023967455644563172,0.026018644872887967,0.013185213524187679,0.01297415006825079,0.0,0.015019624736929634,0.010770407690700708,0.012459164003076919,0.016086374761733083,0.009938947251670919,0.016211361279494848,0.0,0.0,0.015715268409886404,0.0,0.017345519837309264,0.0,0.009892932989473581,0.015058413400360187,0.01037236173255741,0.013912888181540937,0.013421766901055149,0.0,0.017365802500095597,0.0,0.022186466682093287,0.0,0.010961858990645756,0.019235374704138438,0.0,0.0,0.010610263806079764,0.0,0.0,0.0
2021-05-11,0.0032610282840826563,0.008490389800104489,0.006866639144085014,0.006498363993192906,0.0035254680720056006,0.006067766980030913,0.0,0.00455473294476214,0.0067861932243579864,0.005726733854675352,0.0,0.002404709217386763,0.004710651632913181,0.004892006830419674,0.004585737443605422,0.0,0.00449233802943391,0.011357914343404905,0.005522217079809002,0.0,0.005124530694252797,0.009468904684802836,0.0002898951505776194,0.008297128089069631,0.0058541488321786055,0.011100748009387026,0.004779175713214079,0.0,0.0059145047102352535,0.0018267238206786504,0.0036737675332009162,0.00814229465766311,0.0,0.0011308917385365626,0.0041495145981763105,0.0,0.003193384727691473,0.0,0.004785245370209712,0.005343258922918041,0.008243838252273348,0.005630034567016829,0.0,0.0031017647921655137,0.006772995464352892,0.0,0.010901100084157811,0.004944608471185892,0.007439601477033173,0.0066837720027608525,0.0036679448925722117,0.007260761420199379,0.006234513298927514,0.007850762428222776,0.004626281007170364,0.0036630326558728925,0.006146596924476266,0.009057678123225344,0.0022143803321644446,0.008020177270798479,0.004561496180748367,0.00715018951981341,0.0,0.0073482039012320735,0.0,0.004550191295064822,0.005238832693927919,0.004648222125616515,0.0,0.00848143217649913,0.011191431029692044,0.011033082225015565,0.011977318432262175,0.006069628212694719,0.005972468109487189,0.0,0.006914073699308716,0.004958006198517644,0.0057354014935700574,0.007405137119295211,0.004575255041001926,0.007462672910658895,0.002926303308643707,0.0,0.007234303512471419,0.0,0.007984766903869643,0.0,0.004554073020437225,0.006931929516771126,0.004774771321580412,0.006404603040507103,0.006178522243679435,0.0,0.007994103743356594,0.0,0.010213228922429696,0.0,0.005046138120641761,0.008854735099421598,0.0,0.0,0.004884286206163884,0.0022946452838650934,0.0,0.0
2021-05-12,0.003863110943491318,0.01005796788435931,0.008134424639000867,0.007698154959105272,0.0,0.0071880569504801485,0.0,0.005395671901858632,0.00803912601360298,0.006784058983003237,0.0,0.0,0.005580377809940179,0.005795216562356411,0.005432400751885347,0.0,0.0,0.013454922611193264,0.0,0.0,0.006070671236387033,0.011217145674352233,0.0003434184039825025,0.009829024322446407,0.0069349985490168384,0.013150275735209025,0.00566155347032779,0.0,0.007006497914466303,0.0022174002282414522,0.0,0.00964560404173176,0.0,0.0013751890053675673,0.0,0.0,0.0037829783778748375,0.0,0.005668743766246875,0.0063297831913282235,0.009765895599304254,0.006669506135300311,0.0,0.0036744426815425173,0.008023491555185645,0.0,0.012913766874319074,0.005857530028044963,0.008813172833067205,0.007917794793040158,0.0,0.008601313590980441,0.007385589591475796,0.009300246305514459,0.005480429861249521,0.0,0.00728144124357202,0.010729994477891148,0.00262322069881795,0.009500940158903766,0.005403683832046218,0.00847032683428513,0.0,0.008704900550668058,0.0,0.0053902917287602095,0.006206076779467784,0.005506421961715344,0.0,0.010047356417434466,0.01325770153394837,0.01307011683766704,0.014188687088424991,0.007190261821964099,0.0070751630784776295,0.0,0.008190617021716085,0.005873401373695606,0.006794326925428577,0.00877234533145129,0.005419982986480091,0.008840503938460125,0.0,0.0,0.008569970767802656,0.0,0.009458991986708038,0.0,0.005394890135906497,0.008211769553321134,0.005656335897207527,0.0075870829502666295,0.007319260924741362,0.0,0.009470052684027262,0.0,0.012098894269394249,0.0,0.00597780506577348,0.010489582145379896,0.0,0.0,0.005786070481594493,0.0,0.0,0.0
2021-05-13,0.004193207475074833,0.010917404841250027,0.008829497961781224,0.008355949749046385,0.0,0.007802264697264112,0.0,0.005856723268598955,0.00872605622422097,0.007363745762157316,0.0,0.0,0.0060572119953757365,0.006290408368906063,0.005896590538976576,0.0,0.0,0.014604623810989908,0.0,0.0,0.006589400195722621,0.012175632483437848,0.0003727629466826196,0.01066889842524846,0.007527582867990155,0.014273945356158684,0.006145323983592112,0.0,0.007605191737642457,0.0023021373159208347,0.0,0.010469805180600953,0.0,0.0014353552737869724,0.0,0.0,0.004106227712377085,0.0,0.0061531286785742,0.006870652844749239,0.01060037545564087,0.007239404560388747,0.0,0.003988417817753188,0.008709085826822787,0.0,0.014017227198717182,0.006358046418639862,0.009566244082378087,0.008594357448683301,0.0,0.009336281813476994,0.008016676180369397,0.010094937188906023,0.005948723657427745,0.0,0.007903628525943989,0.01164685501150582,0.0028473706305502536,0.01031278000484986,0.005865419805158164,0.009194102451987004,0.0,0.009448720109978472,0.0,0.005850883368481275,0.006736375921690158,0.005976936740500034,0.0,0.010905886641777725,0.014390550514249895,0.014186937011515324,0.01540108726644836,0.007804657971421475,0.007679724227964705,0.0,0.008890491891981626,0.006375273944899212,0.007374891083521724,0.009521927937315539,0.005883111695763756,0.009595910586165338,0.0,0.0,0.009302260797160993,0.0,0.01026724742973363,0.0,0.005855874702020822,0.008913451872924576,0.006139660577355619,0.008235386818147785,0.007944679837206852,0.0,0.01027925324560507,0.0,0.013132725058295507,0.0,0.006488598762242071,0.011385899837157326,0.0,0.0,0.006280480770455097,0.0,0.0,0.0
2021-05-14,0.004562014469442576,0.011877628080794213,0.00960608262266842,0.009090884218745788,0.0,0.008488500665640126,0.0,0.006371842188512894,0.009493542829133462,0.008011412484582247,0.0,0.0,0.006589964587166559,0.00684367138240399,0.006415215922200288,0.0,0.0,0.015889150618599548,0.0,0.0,0.007168960566945916,0.01324652116410415,0.0004055487276855562,0.011607264672284784,0.00818965962639048,0.015529387858316373,0.006685826327269767,0.0,0.008274094462590559,0.0020849086299402483,0.0,0.011390660493204903,0.0010796343472358888,0.0010796343472358888,0.0,0.0,0.004467384537979733,0.0,0.0066943174719721246,0.007474950352105686,0.011532714872233828,0.007876135047205753,0.0,0.004339212858635836,0.009475079827018043,0.0,0.015250090457513217,0.0069172584308399765,0.010407628094111755,0.00935026069411342,0.0,0.010157439854109654,0.008721770374843698,0.010982821574570754,0.006471934327412791,0.0,0.008598779791074398,0.01267123589801411,0.003097806653653422,0.01121982441411715,0.006381303615321124,0.0100027553296188,0.0,0.010279767484833446,0.0,0.006365488649129184,0.007328863312637928,0.006502628848007928,0.0,0.011865096816131801,0.0156562488404132,0.015434726831027671,0.016755665769538707,0.008491104436476684,0.00835518234133608,0.0,0.009672441178446163,0.006936001177182728,0.00802353807522694,0.010359414191936154,0.006400551568448718,0.010439903868763898,0.0,0.0,0.010120426572601095,0.0,0.01117028709268816,0.0,0.006370918987590752,0.009697420568543712,0.006679664805010069,0.008959717364134567,0.00864344170610817,0.0,0.011183348861286194,0.0,0.014287793316996792,0.0,0.007059293301299678,0.01238732882011964,0.0,0.0,0.0068328706175839,0.0,0.0,0.0
2021-05-15,0.004914791119756266,0.012796114831785688,0.010348912719539107,0.009793874466707578,0.0,0.009144909112186756,0.0,0.006864571257797429,0.010227670320684465,0.008630928112935247,0.0,0.0,0.007099560873701465,0.00737288659693336,0.0069112990449592985,0.0,0.0,0.017117844952890895,0.0,0.0,0.007723330113991024,0.014270863238396833,0.000436909461556567,0.01250484445372142,0.008822958952720832,0.016730262048167053,0.0072028355196148966,0.0,0.008913923062092656,0.002226015669512369,0.0,0.012271490460003389,0.0011390775131259153,0.0011390775131259153,0.0,0.0,0.00481284353718458,0.0,0.0072119832772248845,0.008052981825732114,0.012424529781831568,0.008485189787821468,0.0,0.0046747604522528905,0.01020777959051499,0.0,0.016429366819878555,0.007452164068454936,0.011212441012033081,0.010073308301551662,0.0,0.010942905930882839,0.00939621736712132,0.011832113709004383,0.006972403435603463,0.0,0.009263716027423277,0.013651091658090683,0.0033373573744841793,0.012087443774036373,0.0068747643285929725,0.01077625978532069,0.0,0.011074693051947276,0.0,0.0068577264046845695,0.007895598001306115,0.007005471537043436,0.0,0.01278261453521831,0.01686693308076227,0.016628280965156072,0.01805136697424705,0.00914771423037985,0.009001281396672216,0.0,0.010420402725290042,0.007472356175231935,0.008643991365062463,0.011160498770321953,0.0068955007093604226,0.011247212644544584,0.0,0.0,0.010903030444189452,0.0,0.012034075774200665,0.0,0.006863576666542999,0.010447313750112671,0.007196197532144891,0.00965256459218446,0.009311831609885713,0.0,0.012048147598116158,0.0,0.015392656070174407,0.0,0.0076051823731330395,0.013345230290351054,0.0,0.0,0.007361250618270881,0.0,0.0,0.0
2021-05-16,0.005265376505976209,0.013708896423333535,0.011087128744255138,0.010492498106824883,0.0,0.009797240292682842,0.0,0.00735423975173916,0.010957237796114681,0.009246595634134002,0.0,0.0,0.007605991814559451,0.007898814603263348,0.00740430075874907,0.0,0.0,0.018338907280430864,0.0,0.0,0.008274256207275727,0.015288842635326625,0.000468075398946507,0.013396848938877583,0.009452324554772247,0.017923677035457174,0.007716633321188233,0.0,0.009549777380884866,0.0023678376102926058,0.0,0.01314684917161187,0.0012018784614574144,0.0012018784614574144,0.0,0.0,0.005156156725718154,0.0,0.007726433613169792,0.008627422870082438,0.01331080520351839,0.009090461398847829,0.0,0.005008223799667761,0.010935928206191305,0.0,0.017601318134094716,0.007983747151937684,0.012012254852924634,0.010791864715315834,0.0,0.011723493103087495,0.010066475047334215,0.012676130484772327,0.0074697638913767146,0.0,0.009924522027550326,0.014624861066527503,0.0035754201314921598,0.012949673936148034,0.007365159921932123,0.01154495963578971,0.0,0.0118646809570847,0.0,0.007346906636681139,0.008458812430419555,0.007505190830218402,0.0,0.013694433113980702,0.01807009718364651,0.01781442136508259,0.019339019960561178,0.009800245507567973,0.009643367222505486,0.0,0.011163718326095137,0.00800537961647975,0.009260590723480887,0.011956607430173722,0.007387375485005193,0.012049506840331495,0.0,0.0,0.011680773189731309,0.0,0.012892499052076907,0.0,0.007353174213591856,0.011192548987337939,0.007709521828060674,0.01034110821552603,0.009976069825065196,0.0,0.01290757465737436,0.0,0.016490655993634123,0.0,0.008147680667483784,0.014297181777511887,0.0,0.0,0.007886348598670155,0.0,0.0,0.0
