btc_budget,full/avg_monthly,full/geom_monthly,full/cagr,full/pct_pos,full/sharpe,full/max_dd,full/ann_vol,is_window/avg_monthly,is_window/geom_monthly,is_window/cagr,is_window/pct_pos,is_window/sharpe,is_window/max_dd,is_window/ann_vol,oos_2023_plus/avg_monthly,oos_2023_plus/geom_monthly,oos_2023_plus/cagr,oos_2023_plus/pct_pos,oos_2023_plus/sharpe,oos_2023_plus/max_dd,oos_2023_plus/ann_vol
0.0,0.012854912120557333,0.008627005259276288,0.10858016239339618,0.7204301075268817,1.1653292876770633,-0.1718748969643784,0.09211405797301087,0.012482612919981656,0.008169239000478834,0.10255764940404255,0.7083333333333334,0.9761905087544276,-0.1718748969643784,0.10575877198712873,0.013252031267838055,0.009123834954232635,0.115150719992829,0.7333333333333333,1.4989915610421134,-0.0893280139222491,0.07457926550183136
0.05,0.013354927545074446,0.008974840619683233,0.11317653674084949,0.7311827956989247,1.2313375687968946,-0.15537238567445455,0.09041105715371321,0.01297649381161164,0.008522187717608931,0.10719849498280776,0.7291666666666666,1.0368097011655941,-0.15537238567445455,0.10338797676011448,0.013758590194101441,0.009466454968436677,0.11970263589694574,0.7333333333333333,1.5687945313733083,-0.08849184860351944,0.07382294771219088
0.15,0.014515713902230417,0.009769789808091955,0.12374683223760541,0.7311827956989247,1.34481370338565,-0.11893135971869351,0.08976779813795077,0.014439429940762487,0.009535926256230898,0.12062767862912893,0.7291666666666666,1.1739469144362666,-0.11893135971869351,0.10140892693971539,0.014597083461129546,0.010023725333740074,0.12714270641923386,0.7333333333333333,1.6304658022447005,-0.09406946888074585,0.07515418078364089
0.25,0.015267099269825822,0.010231092574736644,0.1299227985579865,0.7311827956989247,1.3554139357512798,-0.14403449293139292,0.09334873335052911,0.015290199309722518,0.010049306797843327,0.12748532780825506,0.7083333333333334,1.201784886957613,-0.14403449293139292,0.10438746549010208,0.015242459227269346,0.010428469974641086,0.1325747981214942,0.7555555555555555,1.6023339700202852,-0.1085192795105201,0.07969190322985699
0.35,0.016423405594920212,0.010934123849038135,0.13939491162096673,0.6989247311827957,1.3378356152190423,-0.16642119615887108,0.10139469252425024,0.01690421113711386,0.011028050726724192,0.1406659085234867,0.6875,1.218994428869401,-0.16642119615887108,0.11322842210707601,0.01591054634991365,0.010832169951250803,0.13801676438524213,0.7111111111111111,1.5333814429394574,-0.12357286432264891,0.08678257823058905
0.5,0.018661450259347543,0.0122209857078035,0.15692190513561344,0.6344086021505376,1.254154113977552,-0.20672494465278612,0.12216660225945042,0.019933726892259168,0.012780573957975161,0.16462028738097745,0.6041666666666666,1.1773470017668277,-0.20672494465278612,0.13744118958183943,0.017304355184241817,0.011613866019938746,0.14862240183635422,0.6666666666666666,1.3954980089924705,-0.14400952692455848,0.1031027187600693
0.7,0.020387598995446787,0.012886853051588654,0.16608768817134134,0.5806451612903226,1.0438147419285528,-0.21812240401359506,0.15932341946738443,0.021127296022539665,0.013031821482829553,0.16809200724105633,0.5625,0.9718456323980744,-0.21812240401359506,0.17567103500147854,0.019598588833214383,0.01272950381148541,0.16391576159364396,0.6,1.1578262700322697,-0.1512689940620654,0.13948971409285416
0.87,0.018161886791145054,0.011296410054773665,0.14430444985862745,0.5652173913043478,0.788387520221614,-0.22981853058368296,0.1951563545553033,0.016921812163656607,0.010178814552389559,0.1292213354538656,0.5416666666666666,0.707984047231443,-0.20814118290198358,0.1999147402695078,0.0195146954756779,0.012558953457170619,0.16156580554817568,0.5909090909090909,0.8842704529363914,-0.22240300605239594,0.18971912671045488
